"","Area","Year","Week","State","Location","Total_Kes","Duration_of_Outbreak_in_day","Weekly_Rainfall","Weekly_Wind","Weekly_Humidity","Weekly_Solar_Radiation_Mjm2","Population"
"1426","Petaling",2014,51,"SELANGOR","Pjs_9_Lagoon_Perdana",75,55,86.2142857142857,9.91428571428571,1.44285714285714,7.14428571428571,1765495
"1427","Petaling",2014,51,"SELANGOR","Pju_8_Armanee_Terrace_Condo",51,55,86.2142857142857,9.91428571428571,1.44285714285714,7.14428571428571,1765495
"1428","Petaling",2014,43,"SELANGOR","Taman_Saujana_Puchong_Sp_7",12,54,86.8857142857143,19.0285714285714,1.15714285714286,18.4842857142857,1765495
"1429","Petaling",2014,39,"SELANGOR","Taman_Equine__Putra_Permai
Apt_",23,39,85.7571428571429,22.6285714285714,1.51428571428571,20.7157142857143,1765495
"1430","Petaling",2014,53,"SELANGOR","Bandar_Kinrara_Bk_6F__P_Puri_Enggang",88,102,75.7666666666667,0.533333333333333,1.83333333333333,14.43,1765495
"1431","Petaling",2014,51,"SELANGOR","Seksyen_U5_Subang_Bestari_Teres_E___Jln_U5_81___U5_92C",70,54,86.2142857142857,9.91428571428571,1.44285714285714,7.14428571428571,1765495
"1432","Petaling",2014,39,"SELANGOR","Seksyen_U5_Apartment
Mutiara_Subang",146,37,85.7571428571429,22.6285714285714,1.51428571428571,20.7157142857143,1765495
"1433","Petaling",2014,39,"SELANGOR","Pju_10_Apartment_Harmoni_2
_D_E_F_G_H_J_K_T_S_R_",179,37,85.7571428571429,22.6285714285714,1.51428571428571,20.7157142857143,1765495
"1434","Petaling",2014,51,"SELANGOR","Pjs_7_Sunway_Court",34,51,86.2142857142857,9.91428571428571,1.44285714285714,7.14428571428571,1765495
"1435","Petaling",2014,37,"SELANGOR","Usj_11_3",168,46,88.3,19.1714285714286,1.54285714285714,17.0357142857143,1765495
"1436","Petaling",2014,43,"SELANGOR","Ss_6_Kediaman_Kastam_Kelana
Jaya",168,51,86.8857142857143,19.0285714285714,1.15714285714286,18.4842857142857,1765495
"1437","Petaling",2014,43,"SELANGOR","Kota_Perdana_Kp_4_Mawar
Jaya",12,49,86.8857142857143,19.0285714285714,1.15714285714286,18.4842857142857,1765495
"1438","Petaling",2014,39,"SELANGOR","Seksyen_7_Pangsapuri_Danau
Mas",23,35,85.7571428571429,22.6285714285714,1.51428571428571,20.7157142857143,1765495
"1439","Petaling",2014,39,"SELANGOR","Seksyen_9_Condo_Sri_Mahligai",100,35,85.7571428571429,22.6285714285714,1.51428571428571,20.7157142857143,1765495
"1440","Petaling",2014,51,"SELANGOR","Taman_Lestari_Putra_6",12,46,86.2142857142857,9.91428571428571,1.44285714285714,7.14428571428571,1765495
"1441","Petaling",2014,51,"SELANGOR","Taman_Puncak_Jalil_2_Jln_Puj_2_1___2_18",23,46,86.2142857142857,9.91428571428571,1.44285714285714,7.14428571428571,1765495
"1442","Petaling",2014,39,"SELANGOR","Seksyen_4_Teres_D",157,34,85.7571428571429,22.6285714285714,1.51428571428571,20.7157142857143,1765495
"1443","Petaling",2014,37,"SELANGOR","Seksyen__U1_Temasya
Glenmarie",157,41,88.3,19.1714285714286,1.54285714285714,17.0357142857143,1765495
"1444","Petaling",2014,43,"SELANGOR","Bandar_Kinrara_1",23,44,86.8857142857143,19.0285714285714,1.15714285714286,18.4842857142857,1765495
"1445","Petaling",2014,53,"SELANGOR","Usj_14_1",100,74,75.7666666666667,0.533333333333333,1.83333333333333,14.43,1765495
"1446","Petaling",2014,43,"SELANGOR","Bt_13_Kg_Kuala_Sungai_Baru",168,43,86.8857142857143,19.0285714285714,1.15714285714286,18.4842857142857,1765495
"1447","Petaling",2014,50,"SELANGOR","Pju_5_Seksyen_9_Rimba_Riang",179,60,78.6142857142857,0,1.61428571428571,19.1471428571429,1765495
"1448","Petaling",2014,39,"SELANGOR","Seksyen_14_Petaling_Jaya_A__Jln_14_1__Jln_14_28_",146,31,85.7571428571429,22.6285714285714,1.51428571428571,20.7157142857143,1765495
"1449","Petaling",2015,13,"SELANGOR","Seksyen_U20_Flat_Kos_Rendah___Fasa_2_BBSB___Jln_2_1_2_4",1,52,2.37142857142857,4.02857142857143,66.3857142857143,21.41,1765495
"1450","Petaling",2014,53,"SELANGOR","Pjs_9__1Lagoon_Perdana__
Rumah_Kedai",116,69,75.7666666666667,0.533333333333333,1.83333333333333,14.43,1765495
"1451","Petaling",2015,16,"SELANGOR","Usj_1_Pangsapuri_Jati_2",179,40,1.77142857142857,1.57142857142857,76.9714285714286,21.5357142857143,1765495
"1452","Petaling",2014,43,"SELANGOR","Pju_10_Apartment_Permai",23,42,86.8857142857143,19.0285714285714,1.15714285714286,18.4842857142857,1765495
"1453","Petaling",2014,43,"SELANGOR","Pju_9_Sd_13_Apt_Sri_Meranti_1
_Blok_A_B_C_D_E_F_G_",168,41,86.8857142857143,19.0285714285714,1.15714285714286,18.4842857142857,1765495
"1454","Petaling",2014,53,"SELANGOR","Seksyen_U16__Pangsapuri
Melati___Blok_11___20_",60,62,75.7666666666667,0.533333333333333,1.83333333333333,14.43,1765495
"1455","Petaling",2015,13,"SELANGOR","Taman_Serdang_Utama_14",179,49,2.37142857142857,4.02857142857143,66.3857142857143,21.41,1765495
"1456","Petaling",2014,48,"SELANGOR","Taman_Puncak_Jalil_5
Jalan_Puj_5_1_5_10",110,37,87.4571428571429,13.5714285714286,1.22857142857143,18.5757142857143,1765495
"1457","Petaling",2014,51,"SELANGOR","Ss_21__Damansara_Utama",88,42,86.2142857142857,9.91428571428571,1.44285714285714,7.14428571428571,1765495
"1458","Petaling",2014,51,"SELANGOR","Seksyen_U10_Pulau_Angsa_Fasa_1___Jln_U10_16___U10_29",116,42,86.2142857142857,9.91428571428571,1.44285714285714,7.14428571428571,1765495
